postId,keywordLabel,sector,barName,clicks,comments,publishTime,matchedWords,title,content,url
1760034630,看多,创业板指,创业板指吧,23,0,2026-08-17 14:08:34,牛来,"机构看了牛来","","https://guba.eastmoney.com/news,sz399006,1760034630.html"
1760032238,中性,创业板指,创业板指吧,23,0,2026-08-17 14:06:37,,"磷化铟全球短缺7成，可以说极其短缺。铟没有矿，只能是锌矿冶炼的伴生品。目前国内的","","https://guba.eastmoney.com/news,sz399006,1760032238.html"
1759997699,看多,创业板指,创业板指吧,23,0,2026-08-17 13:40:02,牛来,"牛来的含金量还在上升","","https://guba.eastmoney.com/news,sz399006,1759997699.html"
1759968636,中性,创业板指,创业板指吧,23,0,2026-08-17 13:18:58,,"有意思一部电影就涨，今天进不被套才怪，电影那么烂","","https://guba.eastmoney.com/news,sz399006,1759968636.html"
1759947486,看多,创业板指,创业板指吧,23,0,2026-08-17 13:03:51,牛来,"牛来了吗？","","https://guba.eastmoney.com/news,sz399006,1759947486.html"
1759921309,中性,创业板指,创业板指吧,23,0,2026-08-17 12:19:44,,"主题还是在浙里到星期三上午10点半右左（告一结束），也许有会去小a大登服上去玩","","https://guba.eastmoney.com/news,sz399006,1759921309.html"
1759893917,中性,创业板指,创业板指吧,23,0,2026-08-17 11:30:25,,"永远跌不下去了一点都跌不下去了","","https://guba.eastmoney.com/news,sz399006,1759893917.html"
1759861129,中性,创业板指,创业板指吧,23,0,2026-08-17 11:06:11,,"正如本人所料，大盘进入上涨节奏。。不必担心下午。。继续涨。","","https://guba.eastmoney.com/news,sz399006,1759861129.html"
1759801289,中性,创业板指,创业板指吧,23,0,2026-08-17 10:31:39,,"量化形不成合力，混沌行情","","https://guba.eastmoney.com/news,sz399006,1759801289.html"
1759765435,中性,创业板指,创业板指吧,23,1,2026-08-17 10:13:11,,"科技不歇菜，其它就起不来","","https://guba.eastmoney.com/news,sz399006,1759765435.html"
1759883655,中性,证券,证券Ⅱ吧,23,0,2026-08-17 11:22:44,,"亨通光电一个股比券商板块成交量还大","","https://guba.eastmoney.com/news,bk0473,1759883655.html"
1759892015,中性,银行,银行Ⅱ吧,23,0,2026-08-17 11:28:51,,"摩根大通2.6倍市净率，净资产收益率15%，负债率93%。对比四大行+招行这最大","","https://guba.eastmoney.com/news,bk0475,1759892015.html"
1759902751,中性,电力,电力吧,23,0,2026-08-17 11:43:18,,"只有你还绿着了","","https://guba.eastmoney.com/news,bk0428,1759902751.html"
1760088451,中性,上证指数,上证指数吧,22,1,2026-08-17 14:47:29,,"谁又追涨了？哎呦喂~~~~~~~","","https://guba.eastmoney.com/news,sh000001,1760088451.html"
1760080049,看空,上证指数,上证指数吧,22,0,2026-08-17 14:41:32,下跌|亏损,"大盘上涨可是我依然亏损，4只上涨都是一两分钱，下跌的4只都是1毛到2毛多，涨的买","","https://guba.eastmoney.com/news,sh000001,1760080049.html"
1760040638,看多,创业板指,创业板指吧,22,1,2026-08-17 14:13:13,大涨,"今天涨的，明天全部跌。今天跌到，明天全部大涨","","https://guba.eastmoney.com/news,sz399006,1760040638.html"
1760040164,看空,创业板指,创业板指吧,22,0,2026-08-17 14:12:52,出货,"判断300333、300862肯定正在疯狂出货，现在肯定是散户们最后一分钟逃跑机","","https://guba.eastmoney.com/news,sz399006,1760040164.html"
1759977230,看多,创业板指,创业板指吧,22,0,2026-08-17 13:24:55,牛来,"牛来，冲鸭","","https://guba.eastmoney.com/news,sz399006,1759977230.html"
1759976407,中性,创业板指,创业板指吧,22,0,2026-08-17 13:24:20,,"这是韭菜都躺平了，扶起来再割一遍","","https://guba.eastmoney.com/news,sz399006,1759976407.html"
1759963126,中性,创业板指,创业板指吧,22,0,2026-08-17 13:15:07,,"今天棒哥哥休息了，出不了货拉高出？","","https://guba.eastmoney.com/news,sz399006,1759963126.html"
1759935331,看多,创业板指,创业板指吧,22,0,2026-08-17 12:49:24,牛来,"牛来，继续给我冲","","https://guba.eastmoney.com/news,sz399006,1759935331.html"
1759892027,中性,创业板指,创业板指吧,22,0,2026-08-17 11:28:52,,"下午要T4500亿出来，自己看着办。","","https://guba.eastmoney.com/news,sz399006,1759892027.html"
1759830439,中性,创业板指,创业板指吧,22,1,2026-08-17 10:47:41,,"科技牛又来了，冲啊","","https://guba.eastmoney.com/news,sz399006,1759830439.html"
1759803581,看多,创业板指,创业板指吧,22,1,2026-08-17 10:32:53,满仓|主力,"满仓科技，等主力助力上涨","","https://guba.eastmoney.com/news,sz399006,1759803581.html"
1759788699,中性,创业板指,创业板指吧,22,0,2026-08-17 10:25:15,,"别装了，下来吧你","","https://guba.eastmoney.com/news,sz399006,1759788699.html"
1759772369,看多,创业板指,创业板指吧,22,1,2026-08-17 10:16:41,牛市|牛市来了,"双创牛市来了，卖掉房子买进去，很快就财富自由","","https://guba.eastmoney.com/news,sz399006,1759772369.html"
1759771244,中性,创业板指,创业板指吧,22,0,2026-08-17 10:16:10,,"$创业板指(SZ399006)$","","https://guba.eastmoney.com/news,sz399006,1759771244.html"
1759987878,中性,证券,证券Ⅱ吧,22,1,2026-08-17 13:32:35,,"真的看笑了..","","https://guba.eastmoney.com/news,bk0473,1759987878.html"
1759799050,中性,证券,证券Ⅱ吧,22,0,2026-08-17 10:30:31,反弹|下跌,"券商这个渣男下跌何时尽头，全A就券商一个板块无任何反弹，连地产都比它强几倍","","https://guba.eastmoney.com/news,bk0473,1759799050.html"
1759779280,中性,证券,证券Ⅱ吧,22,1,2026-08-17 10:20:12,,"现在这个形式！还不往上拉，还要往下砸！","","https://guba.eastmoney.com/news,bk0473,1759779280.html"
1759985127,中性,电力,电力吧,22,1,2026-08-17 13:30:30,,"全部都电麻了","","https://guba.eastmoney.com/news,bk0428,1759985127.html"
1759898805,中性,电力,电力吧,22,0,2026-08-17 11:37:02,,"全都在涨，只有我们电力跌，唉","","https://guba.eastmoney.com/news,bk0428,1759898805.html"
1760092468,中性,上证指数,上证指数吧,21,0,2026-08-17 14:50:02,,"根本不敢上，眼看它一点点上","","https://guba.eastmoney.com/news,sh000001,1760092468.html"
1760090135,中性,上证指数,上证指数吧,21,1,2026-08-17 14:48:35,,"别涨了，我害怕","","https://guba.eastmoney.com/news,sh000001,1760090135.html"
1760086105,看多,上证指数,上证指数吧,21,0,2026-08-17 14:45:53,牛来,"计划有变，牛来了","","https://guba.eastmoney.com/news,sh000001,1760086105.html"
1760072628,看多,上证指数,上证指数吧,21,1,2026-08-17 14:36:13,反弹,"指数快反弹到4000点，帐户钱却丢了一大截！！！","","https://guba.eastmoney.com/news,sh000001,1760072628.html"
1760063146,中性,上证指数,上证指数吧,21,0,2026-08-17 14:29:16,,"$上证指数(SH000001)$","","https://guba.eastmoney.com/news,sh000001,1760063146.html"
1760046329,中性,创业板指,创业板指吧,21,3,2026-08-17 14:17:13,,"闻到小牛淡淡的香味","","https://guba.eastmoney.com/news,sz399006,1760046329.html"
1760044754,看多,创业板指,创业板指吧,21,2,2026-08-17 14:16:04,牛来,"兄弟们一起看牛来","","https://guba.eastmoney.com/news,sz399006,1760044754.html"
1760021034,中性,创业板指,创业板指吧,21,1,2026-08-17 13:57:55,,"2点了时间快到了","","https://guba.eastmoney.com/news,sz399006,1760021034.html"
1760015916,看多,创业板指,创业板指吧,21,0,2026-08-17 13:54:03,牛来,"大家去看电影了吗？牛来","","https://guba.eastmoney.com/news,sz399006,1760015916.html"
1759996114,中性,创业板指,创业板指吧,21,0,2026-08-17 13:38:49,,"日内双头","","https://guba.eastmoney.com/news,sz399006,1759996114.html"
1759952279,恐慌,创业板指,创业板指吧,21,0,2026-08-17 13:07:29,诱多|完了,"完了开始拉中际这些权重了，最后的诱多","","https://guba.eastmoney.com/news,sz399006,1759952279.html"
1759930634,中性,创业板指,创业板指吧,21,0,2026-08-17 12:39:44,,"603993关注涨停","","https://guba.eastmoney.com/news,sz399006,1759930634.html"
1759921481,看多,创业板指,创业板指吧,21,0,2026-08-17 12:20:07,突破,"突破关键点位，又开启麻袋装钱战法了吗","","https://guba.eastmoney.com/news,sz399006,1759921481.html"
1759917663,看多,创业板指,创业板指吧,21,1,2026-08-17 12:10:55,牛来,"这波牛来了","","https://guba.eastmoney.com/news,sz399006,1759917663.html"
1759917345,中性,创业板指,创业板指吧,21,0,2026-08-17 12:10:08,,"现金如此之多！！4月26日电，长江投资公告，公司及下属子公司拟使用不超过3亿元自","","https://guba.eastmoney.com/news,sz399006,1759917345.html"
1759912350,看多,创业板指,创业板指吧,21,1,2026-08-17 12:00:00,加仓,"加仓猛干，科技是未来","","https://guba.eastmoney.com/news,sz399006,1759912350.html"
1759874622,中性,创业板指,创业板指吧,21,0,2026-08-17 11:15:55,,"基金大搞伪科技","","https://guba.eastmoney.com/news,sz399006,1759874622.html"
1759871561,看多,创业板指,创业板指吧,21,0,2026-08-17 11:13:41,牛市,"7月和8月合计有8200亿市值股票解禁上市。中际旭创这波牛市股价最高涨了20倍。","","https://guba.eastmoney.com/news,sz399006,1759871561.html"
1759856299,中性,创业板指,创业板指吧,21,0,2026-08-17 11:03:04,,"培育钻石的粮仓：楚江新材～生产99.9999%高纯度碳粉用于培育钻石生产。以及生","","https://guba.eastmoney.com/news,sz399006,1759856299.html"
1759849513,中性,创业板指,创业板指吧,21,1,2026-08-17 10:58:57,,"一直怕美股跌。我们先撤了。结果大漂亮没跌。这下尴尬了。","","https://guba.eastmoney.com/news,sz399006,1759849513.html"
1759847127,中性,创业板指,创业板指吧,21,0,2026-08-17 10:57:32,,"完全不跟外围。真难","","https://guba.eastmoney.com/news,sz399006,1759847127.html"
1759846366,中性,创业板指,创业板指吧,21,0,2026-08-17 10:57:01,,"天天科技与狠活，其他全部淘汰关门","","https://guba.eastmoney.com/news,sz399006,1759846366.html"
1759845825,中性,创业板指,创业板指吧,21,0,2026-08-17 10:56:43,,"盘都不愿意洗了吗","","https://guba.eastmoney.com/news,sz399006,1759845825.html"
1759813366,中性,创业板指,创业板指吧,21,0,2026-08-17 10:38:01,,"天天半导体，咋不去si","","https://guba.eastmoney.com/news,sz399006,1759813366.html"
1759760102,中性,创业板指,创业板指吧,21,0,2026-08-17 10:10:33,,"求求你了别在害人了，赶快跌回去吧","","https://guba.eastmoney.com/news,sz399006,1759760102.html"
1759943384,中性,证券,证券Ⅱ吧,21,0,2026-08-17 13:00:21,,"完全没资金来这个板块。","","https://guba.eastmoney.com/news,bk0473,1759943384.html"
1759880184,中性,证券,证券Ⅱ吧,21,0,2026-08-17 11:20:07,,"一个笑话板块","","https://guba.eastmoney.com/news,bk0473,1759880184.html"
1759850554,中性,证券,证券Ⅱ吧,21,0,2026-08-17 10:59:36,,"现在抖音很多在推这个板块，还要洗，早着呢","","https://guba.eastmoney.com/news,bk0473,1759850554.html"
1759790746,中性,证券,证券Ⅱ吧,21,1,2026-08-17 10:26:18,,"一把好牌，打得稀烂！","","https://guba.eastmoney.com/news,bk0473,1759790746.html"
1759782581,中性,证券,证券Ⅱ吧,21,0,2026-08-17 10:22:01,护盘|砸盘,"最大的空头！护盘看银行，冲锋看科技，砸盘看券商","","https://guba.eastmoney.com/news,bk0473,1759782581.html"
1759764544,中性,证券,证券Ⅱ吧,21,0,2026-08-17 10:12:45,,"科技抱团，砸不下来吗","","https://guba.eastmoney.com/news,bk0473,1759764544.html"
1759893782,中性,银行,银行Ⅱ吧,21,0,2026-08-17 11:30:15,,"银行下来才是王道","","https://guba.eastmoney.com/news,bk0475,1759893782.html"
1759765113,中性,银行,银行Ⅱ吧,21,0,2026-08-17 10:13:03,,"科技砸不下来吗。。","","https://guba.eastmoney.com/news,bk0475,1759765113.html"
1759812666,中性,电力,电力吧,21,0,2026-08-17 10:37:39,,"电力这么滴不堪，没有电力，那有半导体。","","https://guba.eastmoney.com/news,bk0428,1759812666.html"
1760102641,看空,上证指数,上证指数吧,20,1,2026-08-17 14:55:59,缩量,"哈哈，缩量。日线级别第三次触碰布林上轨，就为了带动资金进场，谁愿意进场受罪吗？","","https://guba.eastmoney.com/news,sh000001,1760102641.html"
1760088496,中性,上证指数,上证指数吧,20,1,2026-08-17 14:47:30,,"大盘跌一个点，账户亏3%，大盘红一个点，账户红0.5%神奇的市场","","https://guba.eastmoney.com/news,sh000001,1760088496.html"
1760075083,看多,上证指数,上证指数吧,20,0,2026-08-17 14:38:10,牛来,"《牛来》是预言片吗","","https://guba.eastmoney.com/news,sh000001,1760075083.html"
1760070836,看多,上证指数,上证指数吧,20,0,2026-08-17 14:34:49,牛来,"牛来，，，忽悠不动小散了吗？","","https://guba.eastmoney.com/news,sh000001,1760070836.html"
1760029060,中性,创业板指,创业板指吧,20,0,2026-08-17 14:04:07,,"今天这是要违背祖训了呀","","https://guba.eastmoney.com/news,sz399006,1760029060.html"
1760004573,中性,创业板指,创业板指吧,20,0,2026-08-17 13:45:16,,"宏昌科技重组+金刚石+半导体+机器人+宇树科技+张雪机车真牛逼","","https://guba.eastmoney.com/news,sz399006,1760004573.html"
1759976827,中性,创业板指,创业板指吧,20,1,2026-08-17 13:24:38,,"今天大部分资金都是内资拉的，不是啥好人别跟。","","https://guba.eastmoney.com/news,sz399006,1759976827.html"
1759971129,中性,创业板指,创业板指吧,20,0,2026-08-17 13:20:36,,"没啥空间了。。科技越涨越卖吧","","https://guba.eastmoney.com/news,sz399006,1759971129.html"
1759964522,中性,创业板指,创业板指吧,20,0,2026-08-17 13:16:09,,"感谢老登们，你们的坚守才能换来科技的腾飞","","https://guba.eastmoney.com/news,sz399006,1759964522.html"
1759955418,中性,创业板指,创业板指吧,20,0,2026-08-17 13:09:47,,"又开始使劲抽老登得血了","","https://guba.eastmoney.com/news,sz399006,1759955418.html"
1759952595,中性,创业板指,创业板指吧,20,0,2026-08-17 13:07:43,,"继续忽悠","","https://guba.eastmoney.com/news,sz399006,1759952595.html"
1759950937,中性,创业板指,创业板指吧,20,0,2026-08-17 13:06:29,,"和中际走势有何区别","","https://guba.eastmoney.com/news,sz399006,1759950937.html"
1759945612,中性,创业板指,创业板指吧,20,0,2026-08-17 13:02:13,,"今天几点高台开跳","","https://guba.eastmoney.com/news,sz399006,1759945612.html"
1759879784,看多,创业板指,创业板指吧,20,0,2026-08-17 11:19:48,牛来,"最大赢家，牛来票房破千万了","","https://guba.eastmoney.com/news,sz399006,1759879784.html"
1759866827,中性,创业板指,创业板指吧,20,0,2026-08-17 11:10:14,,"看到3730左右","","https://guba.eastmoney.com/news,sz399006,1759866827.html"
1759864731,中性,创业板指,创业板指吧,20,0,2026-08-17 11:08:44,,"收绿，这套我熟。","","https://guba.eastmoney.com/news,sz399006,1759864731.html"
1759859083,看空,创业板指,创业板指吧,20,0,2026-08-17 11:04:46,大跌,"这个月跑输创业板指数10%多了，指数涨我的跌，指数跌我的大跌，没办法玩了","","https://guba.eastmoney.com/news,sz399006,1759859083.html"
1759855319,中性,创业板指,创业板指吧,20,0,2026-08-17 11:02:31,,"8月不去3000那就九月去3000反正等的到的，这货是真难出啊！大基民还得看你们","","https://guba.eastmoney.com/news,sz399006,1759855319.html"
1759838204,中性,创业板指,创业板指吧,20,0,2026-08-17 10:52:12,,"这段时间散户追科技追疯了","","https://guba.eastmoney.com/news,sz399006,1759838204.html"
1759798093,中性,创业板指,创业板指吧,20,0,2026-08-17 10:30:02,,"不是吧，又来绿？","","https://guba.eastmoney.com/news,sz399006,1759798093.html"
1759780584,看空,创业板指,创业板指吧,20,0,2026-08-17 10:20:55,大跌,"光拉指数，这样跟跌不跟涨科技真的毒瘤，散户进科技就是大跌，不进就一直涨","","https://guba.eastmoney.com/news,sz399006,1759780584.html"
1759776166,中性,创业板指,创业板指吧,20,0,2026-08-17 10:18:40,,"创业板开启虹吸模式，我们才是硬科技飞起来","","https://guba.eastmoney.com/news,sz399006,1759776166.html"
1759753478,中性,创业板指,创业板指吧,20,0,2026-08-17 10:07:20,,"科技为王！随便拉，老登必死","","https://guba.eastmoney.com/news,sz399006,1759753478.html"
1759946134,中性,证券,证券Ⅱ吧,20,0,2026-08-17 13:02:42,,"又是200亿的量。无人问津","","https://guba.eastmoney.com/news,bk0473,1759946134.html"
1759902580,中性,证券,证券Ⅱ吧,20,0,2026-08-17 11:43:02,反弹|无量,"五日线支撑，但反弹无量，小心下午回调，或是明天跳空下杀。","","https://guba.eastmoney.com/news,bk0473,1759902580.html"
1759847603,中性,证券,证券Ⅱ吧,20,0,2026-08-17 10:57:50,,"招笑板块","","https://guba.eastmoney.com/news,bk0473,1759847603.html"
1759780196,中性,证券,证券公司吧,20,0,2026-08-17 10:20:43,,"这种特定板块的黑嘴，一跌就消失不见","","https://guba.eastmoney.com/news,sz399975,1759780196.html"
1759771397,贪婪,证券,证券Ⅱ吧,20,1,2026-08-17 10:16:15,不卖,"就是不卖，气死你","","https://guba.eastmoney.com/news,bk0473,1759771397.html"
1759767918,中性,证券,证券Ⅱ吧,20,0,2026-08-17 10:14:26,,"科技绑架指数，科技涨券商不可能涨。","","https://guba.eastmoney.com/news,bk0473,1759767918.html"
1759638939,中性,证券,证券Ⅱ吧,20,0,2026-08-17 09:22:39,,"就是","","https://guba.eastmoney.com/news,bk0473,1759638939.html"
1759683416,中性,银行,银行Ⅱ吧,20,0,2026-08-17 09:38:56,,"恭喜恭喜，银行跌了，牛就来了","","https://guba.eastmoney.com/news,bk0475,1759683416.html"
1759737147,看多,白酒,白酒吧,20,0,2026-08-17 09:59:58,主力,"主力用阳谋阴谋来折腾白水，司马昭之心！","","https://guba.eastmoney.com/news,bk0896,1759737147.html"
1759668878,看空,白酒,白酒吧,20,0,2026-08-17 09:34:08,大跌,"今天老登股大跌","","https://guba.eastmoney.com/news,bk0896,1759668878.html"
1759859057,中性,电力,电力吧,20,0,2026-08-17 11:04:46,,"电力垃圾！","","https://guba.eastmoney.com/news,bk0428,1759859057.html"
1759840102,中性,电力,电力吧,20,0,2026-08-17 10:53:18,,"科技跌电力跌，科技涨电力领跌。杂毛板块","","https://guba.eastmoney.com/news,bk0428,1759840102.html"
1759786469,中性,电力,电力吧,20,0,2026-08-17 10:24:05,,"电力股要回调了……","","https://guba.eastmoney.com/news,bk0428,1759786469.html"
1760102903,中性,上证指数,上证指数吧,19,0,2026-08-17 14:56:07,,"兄弟们今天我进来了，明天要跌了，我是明灯","","https://guba.eastmoney.com/news,sh000001,1760102903.html"
1760099486,中性,上证指数,宝鼎科技吧,19,0,2026-08-17 14:54:12,,"尾盘","","https://guba.eastmoney.com/news,002552,1760099486.html"
1760097838,看多,上证指数,兴业科技吧,19,1,2026-08-17 14:53:13,大涨|新高,"今晚如果AXT大涨或创新高，兴业科技明天是不是要跳空高开封涨停？","","https://guba.eastmoney.com/news,002674,1760097838.html"
1760097325,中性,上证指数,上证指数吧,19,0,2026-08-17 14:52:57,,"真好，马上4000点了，钱也到账了。","","https://guba.eastmoney.com/news,sh000001,1760097325.html"
1760094893,看多,上证指数,上证指数吧,19,0,2026-08-17 14:51:31,牛来,"支持一手牛来","","https://guba.eastmoney.com/news,sh000001,1760094893.html"
1760094852,中性,上证指数,上证指数吧,19,0,2026-08-17 14:51:30,,"看得我手都痒痒了，上是不上啊，慌啊","","https://guba.eastmoney.com/news,sh000001,1760094852.html"
1760084096,中性,上证指数,上证指数吧,19,2,2026-08-17 14:44:28,,"这种股市是后台看着你的账户和你玩，你能玩的过？","","https://guba.eastmoney.com/news,sh000001,1760084096.html"
1760025089,看多,创业板指,创业板指吧,19,0,2026-08-17 14:01:02,牛来,"牛来的好朋友爆拉","","https://guba.eastmoney.com/news,sz399006,1760025089.html"
1760007815,中性,创业板指,创业板指吧,19,0,2026-08-17 13:47:49,,"太牛逼了","","https://guba.eastmoney.com/news,sz399006,1760007815.html"
1759997837,中性,创业板指,创业板指吧,19,0,2026-08-17 13:40:08,,"旭创拖着创业板","","https://guba.eastmoney.com/news,sz399006,1759997837.html"
1759997570,看空,创业板指,创业板指吧,19,0,2026-08-17 13:39:57,诱多,"诱多，出筹码","","https://guba.eastmoney.com/news,sz399006,1759997570.html"
1759968325,中性,创业板指,创业板指吧,19,0,2026-08-17 13:18:44,,"还不走呢？","","https://guba.eastmoney.com/news,sz399006,1759968325.html"
1759960860,中性,创业板指,创业板指吧,19,0,2026-08-17 13:13:33,,"你们踏空的等回调死活不进是吗，我拉给你看，，不进就一直拉。","","https://guba.eastmoney.com/news,sz399006,1759960860.html"
1759960220,中性,创业板指,创业板指吧,19,0,2026-08-17 13:13:10,,"创业板加油，回到4380点！","","https://guba.eastmoney.com/news,sz399006,1759960220.html"
1759955619,看空,创业板指,创业板指吧,19,0,2026-08-17 13:09:56,诱多,"疯狂诱多","","https://guba.eastmoney.com/news,sz399006,1759955619.html"
1759894181,中性,创业板指,创业板指吧,19,0,2026-08-17 11:30:43,,"要是涨一波，必须把电影带起来","","https://guba.eastmoney.com/news,sz399006,1759894181.html"
1759879711,中性,创业板指,创业板指吧,19,0,2026-08-17 11:19:46,,"今晚英伟达下砸，明天肯定瘪下去！","","https://guba.eastmoney.com/news,sz399006,1759879711.html"
1759873713,中性,创业板指,创业板指吧,19,0,2026-08-17 11:15:15,,"就不能冲一次？累了","","https://guba.eastmoney.com/news,sz399006,1759873713.html"
1759862249,中性,创业板指,创业板指吧,19,0,2026-08-17 11:06:57,反弹|杀跌,"已进入b浪反弹的尾声了，小心c浪杀跌的到来。","","https://guba.eastmoney.com/news,sz399006,1759862249.html"
1759854112,中性,创业板指,创业板指吧,19,0,2026-08-17 11:01:44,,"难道要来一段轰轰烈烈的上涨","","https://guba.eastmoney.com/news,sz399006,1759854112.html"
1759851627,看多,创业板指,创业板指吧,19,0,2026-08-17 11:00:17,新高,"科技股趋势基本回来了，不少股已经逼近新高后面大概率还有其他板块回流一波，哈哈，科","","https://guba.eastmoney.com/news,sz399006,1759851627.html"
1759849951,中性,创业板指,创业板指吧,19,0,2026-08-17 10:59:13,,"这个市场也就报团基金自娱自乐了","","https://guba.eastmoney.com/news,sz399006,1759849951.html"
1759819921,恐慌,创业板指,创业板指吧,19,0,2026-08-17 10:41:42,完了,"宏昌科技真金白银7个多亿收购可不是白投资的干就完了","","https://guba.eastmoney.com/news,sz399006,1759819921.html"
1759793496,中性,创业板指,创业板指吧,19,0,2026-08-17 10:27:45,,"，又要绿吗","","https://guba.eastmoney.com/news,sz399006,1759793496.html"
1759789678,中性,创业板指,创业板指吧,19,0,2026-08-17 10:25:45,,"今天让科技先涨涨，医药就别涨了","","https://guba.eastmoney.com/news,sz399006,1759789678.html"
1759786548,中性,创业板指,创业板指吧,19,0,2026-08-17 10:24:07,,"老韩不开市，似乎没方向了","","https://guba.eastmoney.com/news,sz399006,1759786548.html"
1759780457,中性,创业板指,创业板指吧,19,0,2026-08-17 10:20:51,,"怎么像个跳梁小丑","","https://guba.eastmoney.com/news,sz399006,1759780457.html"
1759772675,中性,创业板指,创业板指吧,19,0,2026-08-17 10:16:50,,"$创业板指(SZ399006)$","","https://guba.eastmoney.com/news,sz399006,1759772675.html"
1759765029,中性,创业板指,创业板指吧,19,0,2026-08-17 10:13:00,拉升|套人,"牛逼，开始砸医药，拉升科技了，牛逼。两边套人","","https://guba.eastmoney.com/news,sz399006,1759765029.html"
1759755530,中性,创业板指,创业板指吧,19,0,2026-08-17 10:08:19,,"还说不是量化","","https://guba.eastmoney.com/news,sz399006,1759755530.html"
1760089128,中性,证券,证券Ⅱ吧,19,1,2026-08-17 14:47:53,,"笑死，山羊胡老肖天天做梦信誓旦旦，天天被打脸，但凡换其他任何板块不至于一年蒙不对","","https://guba.eastmoney.com/news,bk0473,1760089128.html"
1760020620,中性,证券,证券Ⅱ吧,19,0,2026-08-17 13:57:35,反弹|放量|下跌|缩量,"放量下跌，缩量反弹，还要跌","","https://guba.eastmoney.com/news,bk0473,1760020620.html"
1760001027,看空,证券,证券Ⅱ吧,19,0,2026-08-17 13:42:36,缩量,"缩量到这个地步，明日就变盘，不等下周了？","","https://guba.eastmoney.com/news,bk0473,1760001027.html"
1759959368,中性,证券,证券Ⅱ吧,19,0,2026-08-17 13:12:33,,"一个板块不敌人家一只股的一半量，还要的干啥，退吧","","https://guba.eastmoney.com/news,bk0473,1759959368.html"
1759898704,看空,证券,证券Ⅱ吧,19,0,2026-08-17 11:36:53,无量,"大盘这么好，但是上涨无量而且到了压力位了，今天不回落明天也要下来，大盘涨时没证券","","https://guba.eastmoney.com/news,bk0473,1759898704.html"
1759887034,中性,证券,证券Ⅱ吧,19,0,2026-08-17 11:25:14,,"大傻春你要干什么","","https://guba.eastmoney.com/news,bk0473,1759887034.html"
1759812071,中性,证券,证券Ⅱ吧,19,0,2026-08-17 10:37:20,,"没出息","","https://guba.eastmoney.com/news,bk0473,1759812071.html"
1759808631,中性,证券,证券Ⅱ吧,19,0,2026-08-17 10:35:31,,"啥都可以涨，不能涨证券","","https://guba.eastmoney.com/news,bk0473,1759808631.html"
1759795983,中性,证券,证券Ⅱ吧,19,0,2026-08-17 10:28:57,,"……","","https://guba.eastmoney.com/news,bk0473,1759795983.html"
1759785537,看多,证券,证券Ⅱ吧,19,0,2026-08-17 10:23:34,做多,"都在老登，没有半导体芯片科技的，都是亏的做多的。对股市最失望的。","","https://guba.eastmoney.com/news,bk0473,1759785537.html"
1759740818,中性,证券,证券Ⅱ吧,19,0,2026-08-17 10:01:39,,"券商是跟科技的，科技跌，券商也要跌！！！","","https://guba.eastmoney.com/news,bk0473,1759740818.html"
1759710309,中性,证券,证券Ⅱ吧,19,0,2026-08-17 09:48:45,,"又套一批","","https://guba.eastmoney.com/news,bk0473,1759710309.html"
1759701606,中性,证券,证券Ⅱ吧,19,0,2026-08-17 09:45:21,,"周五的大阴线也是你们造成的！","","https://guba.eastmoney.com/news,bk0473,1759701606.html"
1760063821,中性,银行,银行Ⅱ吧,19,1,2026-08-17 14:29:44,,"大盘和科技这么涨，银行咋不对冲了，不合逻辑啊。","","https://guba.eastmoney.com/news,bk0475,1760063821.html"
1759956294,中性,银行,银行Ⅱ吧,19,0,2026-08-17 13:10:21,,"举报银行股扰乱市场","","https://guba.eastmoney.com/news,bk0475,1759956294.html"
1759885226,中性,银行,银行Ⅱ吧,19,0,2026-08-17 11:23:56,,"银行板块会到7000以上，为什么？对比摩根大通，2.6倍市净率。国内4大行+招行","","https://guba.eastmoney.com/news,bk0475,1759885226.html"
1759840004,中性,银行,银行Ⅱ吧,19,1,2026-08-17 10:53:15,,"银行跌，大多数股票才会涨，大家才会有钱赚，","","https://guba.eastmoney.com/news,bk0475,1759840004.html"
1759799028,中性,银行,银行Ⅱ吧,19,0,2026-08-17 10:30:30,,"滚下去","","https://guba.eastmoney.com/news,bk0475,1759799028.html"
1760053063,中性,电力,电力吧,19,1,2026-08-17 14:22:13,,"创业板涨幅大，电力应该开始轮到了","","https://guba.eastmoney.com/news,bk0428,1760053063.html"
1759996003,中性,电力,电力吧,19,1,2026-08-17 13:38:44,,"mad板块连红都不红","","https://guba.eastmoney.com/news,bk0428,1759996003.html"
1759968329,中性,电力,电力吧,19,1,2026-08-17 13:18:44,,"科技不用电了","","https://guba.eastmoney.com/news,bk0428,1759968329.html"
1760103636,贪婪,上证指数,上证指数吧,18,0,2026-08-17 14:56:32,稳了|稳了,"长鑫科技60分钟强支撑，收涨稳稳了","","https://guba.eastmoney.com/news,sh000001,1760103636.html"
1760093900,看多,上证指数,上证指数吧,18,0,2026-08-17 14:50:54,牛来,"到底是妈妈牛来还是依旧祖训","","https://guba.eastmoney.com/news,sh000001,1760093900.html"
1760091612,中性,上证指数,上证指数吧,18,0,2026-08-17 14:49:28,,"老登与科技齐飞，白酒共半导一色","","https://guba.eastmoney.com/news,sh000001,1760091612.html"
1760084015,中性,上证指数,上证指数吧,18,1,2026-08-17 14:44:25,,"b反，快结束了吧","","https://guba.eastmoney.com/news,sh000001,1760084015.html"
